"year" "source" "base" "ID" "rep" "replacement_condition"
1998 "human_stool" "T" 23 12 TRUE
2001 "human_stool" "T" 22 12 TRUE
2003 "human_stool" "T" 18 12 TRUE
2004 "human_stool" "T" 20 12 TRUE
2005 "human_stool" "T" 21 12 TRUE
2006 "human_stool" "T" 17 12 TRUE
2007 "human_stool" "T" 21 12 TRUE
2009 "human_stool" "T" 20 12 TRUE
2010 "human_stool" "T" 18 12 TRUE
2011 "human_stool" "T" 18 12 TRUE
2012 "human_stool" "T" 19 12 TRUE
2013 "human_stool" "T" 16 12 TRUE
2014 "human_stool" "T" 15 12 TRUE
2015 "human_stool" "T" 16 12 TRUE
2016 "human_stool" "T" 14 12 TRUE
2017 "human_stool" "T" 15 12 TRUE
2018 "human_stool" "T" 11 12 TRUE
2011 "human_stool" "A" 1 13 TRUE
2006 "chicken" "I" 2 13 TRUE
2009 "chicken" "I" 1 13 TRUE
2011 "chicken" "I" 5 13 TRUE
2012 "chicken" "I" 9 13 TRUE
2013 "chicken" "I" 7 13 TRUE
2014 "chicken" "I" 2 13 TRUE
2015 "chicken" "I" 10 13 TRUE
2016 "chicken" "I" 10 13 TRUE
2018 "chicken" "I" 14 13 TRUE
1998 "human_stool" "I" 2 13 TRUE
2001 "human_stool" "I" 8 13 TRUE
2003 "human_stool" "I" 6 13 TRUE
2004 "human_stool" "I" 5 13 TRUE
2005 "human_stool" "I" 7 13 TRUE
2006 "human_stool" "I" 8 13 TRUE
2007 "human_stool" "I" 9 13 TRUE
2009 "human_stool" "I" 4 13 TRUE
2010 "human_stool" "I" 11 13 TRUE
2011 "human_stool" "I" 6 13 TRUE
2012 "human_stool" "I" 6 13 TRUE
2013 "human_stool" "I" 9 13 TRUE
2014 "human_stool" "I" 11 13 TRUE
2015 "human_stool" "I" 9 13 TRUE
2016 "human_stool" "I" 12 13 TRUE
2017 "human_stool" "I" 8 13 TRUE
2018 "human_stool" "I" 10 13 TRUE
2006 "chicken" "T" 23 13 TRUE
2009 "chicken" "T" 24 13 TRUE
2011 "chicken" "T" 20 13 TRUE
2012 "chicken" "T" 16 13 TRUE
2013 "chicken" "T" 18 13 TRUE
2014 "chicken" "T" 23 13 TRUE
2015 "chicken" "T" 15 13 TRUE
2016 "chicken" "T" 15 13 TRUE
2018 "chicken" "T" 11 13 TRUE
1997 "human_stool" "T" 25 13 TRUE
1998 "human_stool" "T" 23 13 TRUE
2001 "human_stool" "T" 17 13 TRUE
2003 "human_stool" "T" 19 13 TRUE
2004 "human_stool" "T" 20 13 TRUE
2005 "human_stool" "T" 18 13 TRUE
2006 "human_stool" "T" 17 13 TRUE
2007 "human_stool" "T" 16 13 TRUE
2009 "human_stool" "T" 21 13 TRUE
2010 "human_stool" "T" 14 13 TRUE
2011 "human_stool" "T" 18 13 TRUE
2012 "human_stool" "T" 19 13 TRUE
2013 "human_stool" "T" 16 13 TRUE
2014 "human_stool" "T" 14 13 TRUE
2015 "human_stool" "T" 16 13 TRUE
2016 "human_stool" "T" 13 13 TRUE
2017 "human_stool" "T" 17 13 TRUE
2018 "human_stool" "T" 15 13 TRUE
2006 "chicken" "I" 3 14 TRUE
2011 "chicken" "I" 7 14 TRUE
2012 "chicken" "I" 8 14 TRUE
2013 "chicken" "I" 8 14 TRUE
2014 "chicken" "I" 2 14 TRUE
2015 "chicken" "I" 14 14 TRUE
2016 "chicken" "I" 12 14 TRUE
2018 "chicken" "I" 12 14 TRUE
1997 "human_stool" "I" 1 14 TRUE
1998 "human_stool" "I" 1 14 TRUE
2001 "human_stool" "I" 3 14 TRUE
2003 "human_stool" "I" 9 14 TRUE
2004 "human_stool" "I" 7 14 TRUE
2005 "human_stool" "I" 7 14 TRUE
2006 "human_stool" "I" 11 14 TRUE
2007 "human_stool" "I" 7 14 TRUE
2009 "human_stool" "I" 10 14 TRUE
2010 "human_stool" "I" 6 14 TRUE
2011 "human_stool" "I" 8 14 TRUE
2012 "human_stool" "I" 8 14 TRUE
2013 "human_stool" "I" 10 14 TRUE
2014 "human_stool" "I" 11 14 TRUE
2015 "human_stool" "I" 8 14 TRUE
2016 "human_stool" "I" 9 14 TRUE
2017 "human_stool" "I" 13 14 TRUE
2018 "human_stool" "I" 12 14 TRUE
2006 "chicken" "T" 22 14 TRUE
2009 "chicken" "T" 25 14 TRUE
2011 "chicken" "T" 18 14 TRUE
2012 "chicken" "T" 17 14 TRUE
2013 "chicken" "T" 17 14 TRUE
2014 "chicken" "T" 23 14 TRUE
2015 "chicken" "T" 11 14 TRUE
2016 "chicken" "T" 13 14 TRUE
2018 "chicken" "T" 13 14 TRUE
1997 "human_stool" "T" 24 14 TRUE
1998 "human_stool" "T" 24 14 TRUE
2001 "human_stool" "T" 22 14 TRUE
2003 "human_stool" "T" 16 14 TRUE
2004 "human_stool" "T" 18 14 TRUE
2005 "human_stool" "T" 18 14 TRUE
2006 "human_stool" "T" 14 14 TRUE
2007 "human_stool" "T" 18 14 TRUE
2009 "human_stool" "T" 15 14 TRUE
2010 "human_stool" "T" 19 14 TRUE
2011 "human_stool" "T" 17 14 TRUE
2012 "human_stool" "T" 17 14 TRUE
2013 "human_stool" "T" 15 14 TRUE
2014 "human_stool" "T" 14 14 TRUE
2015 "human_stool" "T" 17 14 TRUE
2016 "human_stool" "T" 16 14 TRUE
2017 "human_stool" "T" 12 14 TRUE
2018 "human_stool" "T" 13 14 TRUE
2010 "human_stool" "A" 1 15 TRUE
2009 "chicken" "I" 3 15 TRUE
2011 "chicken" "I" 9 15 TRUE
2012 "chicken" "I" 5 15 TRUE
2013 "chicken" "I" 7 15 TRUE
2014 "chicken" "I" 5 15 TRUE
2015 "chicken" "I" 6 15 TRUE
2016 "chicken" "I" 14 15 TRUE
2018 "chicken" "I" 15 15 TRUE
1997 "human_stool" "I" 3 15 TRUE
2001 "human_stool" "I" 8 15 TRUE
2003 "human_stool" "I" 7 15 TRUE
2004 "human_stool" "I" 4 15 TRUE
2005 "human_stool" "I" 7 15 TRUE
2006 "human_stool" "I" 7 15 TRUE
2007 "human_stool" "I" 7 15 TRUE
2009 "human_stool" "I" 11 15 TRUE
2010 "human_stool" "I" 7 15 TRUE
2011 "human_stool" "I" 8 15 TRUE
2012 "human_stool" "I" 12 15 TRUE
2013 "human_stool" "I" 10 15 TRUE
2014 "human_stool" "I" 11 15 TRUE
2015 "human_stool" "I" 8 15 TRUE
2016 "human_stool" "I" 11 15 TRUE
2017 "human_stool" "I" 11 15 TRUE
2018 "human_stool" "I" 14 15 TRUE
2006 "chicken" "T" 25 15 TRUE
2009 "chicken" "T" 22 15 TRUE
2011 "chicken" "T" 16 15 TRUE
2012 "chicken" "T" 20 15 TRUE
2013 "chicken" "T" 18 15 TRUE
2014 "chicken" "T" 20 15 TRUE
2015 "chicken" "T" 19 15 TRUE
2016 "chicken" "T" 11 15 TRUE
2018 "chicken" "T" 10 15 TRUE
1997 "human_stool" "T" 22 15 TRUE
1998 "human_stool" "T" 25 15 TRUE
2001 "human_stool" "T" 17 15 TRUE
2003 "human_stool" "T" 18 15 TRUE
2004 "human_stool" "T" 21 15 TRUE
2005 "human_stool" "T" 18 15 TRUE
2006 "human_stool" "T" 18 15 TRUE
2007 "human_stool" "T" 18 15 TRUE
2009 "human_stool" "T" 14 15 TRUE
2010 "human_stool" "T" 17 15 TRUE
2011 "human_stool" "T" 17 15 TRUE
2012 "human_stool" "T" 13 15 TRUE
2013 "human_stool" "T" 15 15 TRUE
2014 "human_stool" "T" 14 15 TRUE
2015 "human_stool" "T" 17 15 TRUE
2016 "human_stool" "T" 14 15 TRUE
2017 "human_stool" "T" 14 15 TRUE
2018 "human_stool" "T" 11 15 TRUE
2018 "chicken" "A" 1 16 TRUE
2006 "chicken" "I" 3 16 TRUE
2009 "chicken" "I" 1 16 TRUE
2011 "chicken" "I" 5 16 TRUE
2012 "chicken" "I" 5 16 TRUE
2013 "chicken" "I" 6 16 TRUE
2014 "chicken" "I" 6 16 TRUE
2015 "chicken" "I" 9 16 TRUE
2016 "chicken" "I" 15 16 TRUE
2018 "chicken" "I" 14 16 TRUE
1997 "human_stool" "I" 1 16 TRUE
1998 "human_stool" "I" 4 16 TRUE
2001 "human_stool" "I" 8 16 TRUE
2003 "human_stool" "I" 6 16 TRUE
2004 "human_stool" "I" 7 16 TRUE
2005 "human_stool" "I" 9 16 TRUE
2006 "human_stool" "I" 9 16 TRUE
2007 "human_stool" "I" 4 16 TRUE
2009 "human_stool" "I" 9 16 TRUE
2010 "human_stool" "I" 11 16 TRUE
2011 "human_stool" "I" 13 16 TRUE
2012 "human_stool" "I" 8 16 TRUE
2013 "human_stool" "I" 10 16 TRUE
2014 "human_stool" "I" 5 16 TRUE
2015 "human_stool" "I" 10 16 TRUE
2016 "human_stool" "I" 10 16 TRUE
2017 "human_stool" "I" 12 16 TRUE
2018 "human_stool" "I" 12 16 TRUE
2006 "chicken" "T" 22 16 TRUE
2009 "chicken" "T" 24 16 TRUE
2011 "chicken" "T" 20 16 TRUE
2012 "chicken" "T" 20 16 TRUE
2013 "chicken" "T" 19 16 TRUE
2014 "chicken" "T" 19 16 TRUE
2015 "chicken" "T" 16 16 TRUE
2016 "chicken" "T" 10 16 TRUE
2018 "chicken" "T" 10 16 TRUE
1997 "human_stool" "T" 24 16 TRUE
1998 "human_stool" "T" 21 16 TRUE
2001 "human_stool" "T" 17 16 TRUE
2003 "human_stool" "T" 19 16 TRUE
2004 "human_stool" "T" 18 16 TRUE
2005 "human_stool" "T" 16 16 TRUE
2006 "human_stool" "T" 16 16 TRUE
2007 "human_stool" "T" 21 16 TRUE
2009 "human_stool" "T" 16 16 TRUE
2010 "human_stool" "T" 14 16 TRUE
2011 "human_stool" "T" 12 16 TRUE
2012 "human_stool" "T" 17 16 TRUE
2013 "human_stool" "T" 15 16 TRUE
2014 "human_stool" "T" 20 16 TRUE
2015 "human_stool" "T" 15 16 TRUE
2016 "human_stool" "T" 15 16 TRUE
2017 "human_stool" "T" 13 16 TRUE
2018 "human_stool" "T" 13 16 TRUE
2001 "human_stool" "A" 1 17 TRUE
2006 "chicken" "I" 3 17 TRUE
2009 "chicken" "I" 2 17 TRUE
2011 "chicken" "I" 5 17 TRUE
2012 "chicken" "I" 8 17 TRUE
2013 "chicken" "I" 6 17 TRUE
2014 "chicken" "I" 6 17 TRUE
2015 "chicken" "I" 9 17 TRUE
2016 "chicken" "I" 10 17 TRUE
2018 "chicken" "I" 17 17 TRUE
1997 "human_stool" "I" 1 17 TRUE
2001 "human_stool" "I" 7 17 TRUE
2003 "human_stool" "I" 7 17 TRUE
2004 "human_stool" "I" 8 17 TRUE
2005 "human_stool" "I" 6 17 TRUE
2006 "human_stool" "I" 10 17 TRUE
2007 "human_stool" "I" 9 17 TRUE
2009 "human_stool" "I" 9 17 TRUE
2010 "human_stool" "I" 11 17 TRUE
2011 "human_stool" "I" 9 17 TRUE
2012 "human_stool" "I" 12 17 TRUE
2013 "human_stool" "I" 9 17 TRUE
2014 "human_stool" "I" 11 17 TRUE
2015 "human_stool" "I" 8 17 TRUE
2016 "human_stool" "I" 6 17 TRUE
2017 "human_stool" "I" 13 17 TRUE
2018 "human_stool" "I" 8 17 TRUE
2006 "chicken" "T" 22 17 TRUE
2009 "chicken" "T" 23 17 TRUE
2011 "chicken" "T" 20 17 TRUE
2012 "chicken" "T" 17 17 TRUE
2013 "chicken" "T" 19 17 TRUE
2014 "chicken" "T" 19 17 TRUE
2015 "chicken" "T" 16 17 TRUE
2016 "chicken" "T" 15 17 TRUE
2018 "chicken" "T" 8 17 TRUE
1997 "human_stool" "T" 24 17 TRUE
1998 "human_stool" "T" 25 17 TRUE
2001 "human_stool" "T" 17 17 TRUE
2003 "human_stool" "T" 18 17 TRUE
2004 "human_stool" "T" 17 17 TRUE
2005 "human_stool" "T" 19 17 TRUE
2006 "human_stool" "T" 15 17 TRUE
2007 "human_stool" "T" 16 17 TRUE
2009 "human_stool" "T" 16 17 TRUE
2010 "human_stool" "T" 14 17 TRUE
2011 "human_stool" "T" 16 17 TRUE
2012 "human_stool" "T" 13 17 TRUE
2013 "human_stool" "T" 16 17 TRUE
2014 "human_stool" "T" 14 17 TRUE
2015 "human_stool" "T" 17 17 TRUE
2016 "human_stool" "T" 19 17 TRUE
2017 "human_stool" "T" 12 17 TRUE
2018 "human_stool" "T" 17 17 TRUE
2011 "chicken" "A" 1 18 TRUE
2012 "chicken" "A" 1 18 TRUE
2001 "human_stool" "A" 1 18 TRUE
2006 "chicken" "I" 6 18 TRUE
2009 "chicken" "I" 3 18 TRUE
2011 "chicken" "I" 6 18 TRUE
2012 "chicken" "I" 6 18 TRUE
2013 "chicken" "I" 9 18 TRUE
2014 "chicken" "I" 7 18 TRUE
2015 "chicken" "I" 9 18 TRUE
2016 "chicken" "I" 7 18 TRUE
2018 "chicken" "I" 10 18 TRUE
1997 "human_stool" "I" 5 18 TRUE
2001 "human_stool" "I" 5 18 TRUE
2003 "human_stool" "I" 9 18 TRUE
2004 "human_stool" "I" 8 18 TRUE
2005 "human_stool" "I" 4 18 TRUE
2006 "human_stool" "I" 12 18 TRUE
2007 "human_stool" "I" 4 18 TRUE
2009 "human_stool" "I" 7 18 TRUE
2010 "human_stool" "I" 10 18 TRUE
2011 "human_stool" "I" 10 18 TRUE
2012 "human_stool" "I" 11 18 TRUE
2013 "human_stool" "I" 12 18 TRUE
2014 "human_stool" "I" 8 18 TRUE
2015 "human_stool" "I" 7 18 TRUE
2016 "human_stool" "I" 9 18 TRUE
2017 "human_stool" "I" 12 18 TRUE
2018 "human_stool" "I" 12 18 TRUE
2006 "chicken" "T" 19 18 TRUE
2009 "chicken" "T" 22 18 TRUE
2011 "chicken" "T" 18 18 TRUE
2012 "chicken" "T" 18 18 TRUE
2013 "chicken" "T" 16 18 TRUE
2014 "chicken" "T" 18 18 TRUE
2015 "chicken" "T" 16 18 TRUE
2016 "chicken" "T" 18 18 TRUE
2018 "chicken" "T" 15 18 TRUE
1997 "human_stool" "T" 20 18 TRUE
1998 "human_stool" "T" 25 18 TRUE
2001 "human_stool" "T" 19 18 TRUE
2003 "human_stool" "T" 16 18 TRUE
2004 "human_stool" "T" 17 18 TRUE
2005 "human_stool" "T" 21 18 TRUE
2006 "human_stool" "T" 12 18 TRUE
2007 "human_stool" "T" 21 18 TRUE
2009 "human_stool" "T" 18 18 TRUE
2010 "human_stool" "T" 15 18 TRUE
2011 "human_stool" "T" 15 18 TRUE
2012 "human_stool" "T" 14 18 TRUE
2013 "human_stool" "T" 13 18 TRUE
2014 "human_stool" "T" 17 18 TRUE
2015 "human_stool" "T" 18 18 TRUE
2016 "human_stool" "T" 16 18 TRUE
2017 "human_stool" "T" 13 18 TRUE
2018 "human_stool" "T" 13 18 TRUE
2006 "human_stool" "V" 1 18 TRUE
2011 "human_stool" "A" 1 19 TRUE
2018 "human_stool" "A" 1 19 TRUE
2006 "chicken" "I" 1 19 TRUE
2009 "chicken" "I" 1 19 TRUE
2011 "chicken" "I" 8 19 TRUE
2012 "chicken" "I" 4 19 TRUE
2013 "chicken" "I" 4 19 TRUE
2014 "chicken" "I" 4 19 TRUE
2015 "chicken" "I" 7 19 TRUE
2016 "chicken" "I" 10 19 TRUE
2018 "chicken" "I" 11 19 TRUE
1997 "human_stool" "I" 1 19 TRUE
1998 "human_stool" "I" 1 19 TRUE
2001 "human_stool" "I" 5 19 TRUE
2003 "human_stool" "I" 8 19 TRUE
2004 "human_stool" "I" 4 19 TRUE
2005 "human_stool" "I" 6 19 TRUE
2006 "human_stool" "I" 10 19 TRUE
2007 "human_stool" "I" 8 19 TRUE
2009 "human_stool" "I" 11 19 TRUE
2010 "human_stool" "I" 11 19 TRUE
2011 "human_stool" "I" 6 19 TRUE
2012 "human_stool" "I" 10 19 TRUE
2013 "human_stool" "I" 10 19 TRUE
2014 "human_stool" "I" 12 19 TRUE
2015 "human_stool" "I" 9 19 TRUE
2016 "human_stool" "I" 14 19 TRUE
2017 "human_stool" "I" 10 19 TRUE
2018 "human_stool" "I" 10 19 TRUE
2006 "chicken" "T" 24 19 TRUE
2009 "chicken" "T" 24 19 TRUE
2011 "chicken" "T" 17 19 TRUE
2012 "chicken" "T" 21 19 TRUE
2013 "chicken" "T" 21 19 TRUE
2014 "chicken" "T" 21 19 TRUE
2015 "chicken" "T" 18 19 TRUE
2016 "chicken" "T" 15 19 TRUE
2018 "chicken" "T" 14 19 TRUE
1997 "human_stool" "T" 24 19 TRUE
1998 "human_stool" "T" 24 19 TRUE
2001 "human_stool" "T" 20 19 TRUE
2003 "human_stool" "T" 17 19 TRUE
2004 "human_stool" "T" 21 19 TRUE
2005 "human_stool" "T" 19 19 TRUE
2006 "human_stool" "T" 15 19 TRUE
2007 "human_stool" "T" 17 19 TRUE
2009 "human_stool" "T" 14 19 TRUE
2010 "human_stool" "T" 14 19 TRUE
2011 "human_stool" "T" 18 19 TRUE
2012 "human_stool" "T" 15 19 TRUE
2013 "human_stool" "T" 15 19 TRUE
2014 "human_stool" "T" 13 19 TRUE
2015 "human_stool" "T" 16 19 TRUE
2016 "human_stool" "T" 11 19 TRUE
2017 "human_stool" "T" 15 19 TRUE
2018 "human_stool" "T" 14 19 TRUE
2011 "chicken" "A" 1 20 TRUE
2006 "chicken" "I" 4 20 TRUE
2009 "chicken" "I" 1 20 TRUE
2011 "chicken" "I" 6 20 TRUE
2012 "chicken" "I" 7 20 TRUE
2013 "chicken" "I" 7 20 TRUE
2014 "chicken" "I" 10 20 TRUE
2015 "chicken" "I" 12 20 TRUE
2016 "chicken" "I" 13 20 TRUE
2018 "chicken" "I" 12 20 TRUE
1997 "human_stool" "I" 1 20 TRUE
1998 "human_stool" "I" 1 20 TRUE
2001 "human_stool" "I" 3 20 TRUE
2003 "human_stool" "I" 5 20 TRUE
2004 "human_stool" "I" 5 20 TRUE
2005 "human_stool" "I" 6 20 TRUE
2006 "human_stool" "I" 10 20 TRUE
2007 "human_stool" "I" 8 20 TRUE
2009 "human_stool" "I" 6 20 TRUE
2010 "human_stool" "I" 5 20 TRUE
2011 "human_stool" "I" 7 20 TRUE
2012 "human_stool" "I" 10 20 TRUE
2013 "human_stool" "I" 14 20 TRUE
2014 "human_stool" "I" 8 20 TRUE
2015 "human_stool" "I" 12 20 TRUE
2016 "human_stool" "I" 13 20 TRUE
2017 "human_stool" "I" 12 20 TRUE
2018 "human_stool" "I" 10 20 TRUE
2006 "chicken" "T" 21 20 TRUE
2009 "chicken" "T" 24 20 TRUE
2011 "chicken" "T" 18 20 TRUE
2012 "chicken" "T" 18 20 TRUE
2013 "chicken" "T" 18 20 TRUE
2014 "chicken" "T" 15 20 TRUE
2015 "chicken" "T" 13 20 TRUE
2016 "chicken" "T" 12 20 TRUE
2018 "chicken" "T" 13 20 TRUE
1997 "human_stool" "T" 24 20 TRUE
1998 "human_stool" "T" 24 20 TRUE
2001 "human_stool" "T" 22 20 TRUE
2003 "human_stool" "T" 20 20 TRUE
2004 "human_stool" "T" 20 20 TRUE
2005 "human_stool" "T" 19 20 TRUE
2006 "human_stool" "T" 15 20 TRUE
2007 "human_stool" "T" 17 20 TRUE
2009 "human_stool" "T" 19 20 TRUE
2010 "human_stool" "T" 20 20 TRUE
2011 "human_stool" "T" 18 20 TRUE
2012 "human_stool" "T" 15 20 TRUE
2013 "human_stool" "T" 11 20 TRUE
2014 "human_stool" "T" 17 20 TRUE
2015 "human_stool" "T" 13 20 TRUE
2016 "human_stool" "T" 12 20 TRUE
2017 "human_stool" "T" 13 20 TRUE
2018 "human_stool" "T" 15 20 TRUE
2012 "chicken" "A" 1 21 TRUE
2014 "human_stool" "A" 1 21 TRUE
2006 "chicken" "I" 5 21 TRUE
2009 "chicken" "I" 2 21 TRUE
2011 "chicken" "I" 11 21 TRUE
2012 "chicken" "I" 11 21 TRUE
2013 "chicken" "I" 8 21 TRUE
2014 "chicken" "I" 8 21 TRUE
2015 "chicken" "I" 10 21 TRUE
2016 "chicken" "I" 11 21 TRUE
2018 "chicken" "I" 13 21 TRUE
1997 "human_stool" "I" 3 21 TRUE
2001 "human_stool" "I" 5 21 TRUE
2003 "human_stool" "I" 11 21 TRUE
2004 "human_stool" "I" 7 21 TRUE
2005 "human_stool" "I" 10 21 TRUE
2006 "human_stool" "I" 8 21 TRUE
2007 "human_stool" "I" 7 21 TRUE
2009 "human_stool" "I" 8 21 TRUE
2010 "human_stool" "I" 12 21 TRUE
2011 "human_stool" "I" 8 21 TRUE
2012 "human_stool" "I" 15 21 TRUE
2013 "human_stool" "I" 11 21 TRUE
2014 "human_stool" "I" 9 21 TRUE
2015 "human_stool" "I" 8 21 TRUE
2016 "human_stool" "I" 12 21 TRUE
2017 "human_stool" "I" 7 21 TRUE
2018 "human_stool" "I" 12 21 TRUE
2006 "chicken" "T" 20 21 TRUE
2009 "chicken" "T" 23 21 TRUE
2011 "chicken" "T" 14 21 TRUE
2012 "chicken" "T" 13 21 TRUE
2013 "chicken" "T" 17 21 TRUE
2014 "chicken" "T" 17 21 TRUE
2015 "chicken" "T" 15 21 TRUE
2016 "chicken" "T" 14 21 TRUE
2018 "chicken" "T" 12 21 TRUE
1997 "human_stool" "T" 22 21 TRUE
1998 "human_stool" "T" 25 21 TRUE
2001 "human_stool" "T" 20 21 TRUE
2003 "human_stool" "T" 14 21 TRUE
2004 "human_stool" "T" 18 21 TRUE
2005 "human_stool" "T" 15 21 TRUE
2006 "human_stool" "T" 17 21 TRUE
2007 "human_stool" "T" 18 21 TRUE
2009 "human_stool" "T" 17 21 TRUE
2010 "human_stool" "T" 13 21 TRUE
2011 "human_stool" "T" 17 21 TRUE
2012 "human_stool" "T" 10 21 TRUE
2013 "human_stool" "T" 14 21 TRUE
2014 "human_stool" "T" 15 21 TRUE
2015 "human_stool" "T" 17 21 TRUE
2016 "human_stool" "T" 13 21 TRUE
2017 "human_stool" "T" 18 21 TRUE
2018 "human_stool" "T" 13 21 TRUE
2018 "chicken" "A" 1 22 TRUE
2006 "chicken" "I" 4 22 TRUE
2009 "chicken" "I" 3 22 TRUE
2011 "chicken" "I" 7 22 TRUE
2012 "chicken" "I" 10 22 TRUE
2013 "chicken" "I" 7 22 TRUE
2014 "chicken" "I" 8 22 TRUE
2015 "chicken" "I" 12 22 TRUE
2016 "chicken" "I" 10 22 TRUE
2018 "chicken" "I" 13 22 TRUE
1998 "human_stool" "I" 1 22 TRUE
2001 "human_stool" "I" 10 22 TRUE
2003 "human_stool" "I" 9 22 TRUE
2004 "human_stool" "I" 13 22 TRUE
2005 "human_stool" "I" 8 22 TRUE
2006 "human_stool" "I" 6 22 TRUE
2007 "human_stool" "I" 8 22 TRUE
2009 "human_stool" "I" 13 22 TRUE
2010 "human_stool" "I" 6 22 TRUE
2011 "human_stool" "I" 12 22 TRUE
2012 "human_stool" "I" 6 22 TRUE
2013 "human_stool" "I" 10 22 TRUE
2014 "human_stool" "I" 9 22 TRUE
2015 "human_stool" "I" 11 22 TRUE
2016 "human_stool" "I" 14 22 TRUE
2017 "human_stool" "I" 14 22 TRUE
2018 "human_stool" "I" 11 22 TRUE
2006 "chicken" "T" 21 22 TRUE
2009 "chicken" "T" 22 22 TRUE
2011 "chicken" "T" 18 22 TRUE
2012 "chicken" "T" 15 22 TRUE
2013 "chicken" "T" 18 22 TRUE
2014 "chicken" "T" 17 22 TRUE
2015 "chicken" "T" 13 22 TRUE
2016 "chicken" "T" 15 22 TRUE
2018 "chicken" "T" 11 22 TRUE
1997 "human_stool" "T" 25 22 TRUE
1998 "human_stool" "T" 24 22 TRUE
2001 "human_stool" "T" 15 22 TRUE
2003 "human_stool" "T" 16 22 TRUE
2004 "human_stool" "T" 12 22 TRUE
2005 "human_stool" "T" 17 22 TRUE
2006 "human_stool" "T" 19 22 TRUE
2007 "human_stool" "T" 17 22 TRUE
2009 "human_stool" "T" 12 22 TRUE
2010 "human_stool" "T" 19 22 TRUE
2011 "human_stool" "T" 13 22 TRUE
2012 "human_stool" "T" 19 22 TRUE
2013 "human_stool" "T" 15 22 TRUE
2014 "human_stool" "T" 16 22 TRUE
2015 "human_stool" "T" 14 22 TRUE
2016 "human_stool" "T" 11 22 TRUE
2017 "human_stool" "T" 11 22 TRUE
2018 "human_stool" "T" 14 22 TRUE
2011 "chicken" "A" 1 23 TRUE
2001 "human_stool" "A" 1 23 TRUE
2006 "chicken" "I" 3 23 TRUE
2009 "chicken" "I" 2 23 TRUE
2011 "chicken" "I" 8 23 TRUE
2012 "chicken" "I" 9 23 TRUE
2013 "chicken" "I" 5 23 TRUE
2014 "chicken" "I" 6 23 TRUE
2015 "chicken" "I" 9 23 TRUE
2016 "chicken" "I" 9 23 TRUE
2018 "chicken" "I" 13 23 TRUE
1997 "human_stool" "I" 3 23 TRUE
1998 "human_stool" "I" 1 23 TRUE
2001 "human_stool" "I" 5 23 TRUE
2003 "human_stool" "I" 5 23 TRUE
2004 "human_stool" "I" 8 23 TRUE
2005 "human_stool" "I" 11 23 TRUE
2006 "human_stool" "I" 7 23 TRUE
2007 "human_stool" "I" 6 23 TRUE
2009 "human_stool" "I" 10 23 TRUE
2010 "human_stool" "I" 6 23 TRUE
2011 "human_stool" "I" 6 23 TRUE
2012 "human_stool" "I" 5 23 TRUE
2013 "human_stool" "I" 11 23 TRUE
2014 "human_stool" "I" 11 23 TRUE
2015 "human_stool" "I" 9 23 TRUE
2016 "human_stool" "I" 9 23 TRUE
2017 "human_stool" "I" 10 23 TRUE
2018 "human_stool" "I" 16 23 TRUE
2006 "chicken" "T" 22 23 TRUE
2009 "chicken" "T" 23 23 TRUE
2011 "chicken" "T" 16 23 TRUE
2012 "chicken" "T" 16 23 TRUE
2013 "chicken" "T" 20 23 TRUE
2014 "chicken" "T" 19 23 TRUE
2015 "chicken" "T" 16 23 TRUE
2016 "chicken" "T" 16 23 TRUE
2018 "chicken" "T" 12 23 TRUE
1997 "human_stool" "T" 22 23 TRUE
1998 "human_stool" "T" 24 23 TRUE
2001 "human_stool" "T" 19 23 TRUE
2003 "human_stool" "T" 20 23 TRUE
2004 "human_stool" "T" 17 23 TRUE
2005 "human_stool" "T" 14 23 TRUE
2006 "human_stool" "T" 18 23 TRUE
2007 "human_stool" "T" 19 23 TRUE
2009 "human_stool" "T" 15 23 TRUE
2010 "human_stool" "T" 19 23 TRUE
2011 "human_stool" "T" 19 23 TRUE
2012 "human_stool" "T" 20 23 TRUE
2013 "human_stool" "T" 14 23 TRUE
2014 "human_stool" "T" 14 23 TRUE
2015 "human_stool" "T" 16 23 TRUE
2016 "human_stool" "T" 16 23 TRUE
2017 "human_stool" "T" 15 23 TRUE
2018 "human_stool" "T" 9 23 TRUE
2001 "human_stool" "A" 1 24 TRUE
2013 "human_stool" "A" 1 24 TRUE
2006 "chicken" "I" 2 24 TRUE
2009 "chicken" "I" 2 24 TRUE
2011 "chicken" "I" 5 24 TRUE
2012 "chicken" "I" 13 24 TRUE
2013 "chicken" "I" 9 24 TRUE
2014 "chicken" "I" 5 24 TRUE
2015 "chicken" "I" 9 24 TRUE
2016 "chicken" "I" 12 24 TRUE
2018 "chicken" "I" 12 24 TRUE
1997 "human_stool" "I" 1 24 TRUE
1998 "human_stool" "I" 2 24 TRUE
2001 "human_stool" "I" 5 24 TRUE
2003 "human_stool" "I" 8 24 TRUE
2004 "human_stool" "I" 8 24 TRUE
2005 "human_stool" "I" 7 24 TRUE
2006 "human_stool" "I" 8 24 TRUE
2007 "human_stool" "I" 7 24 TRUE
2009 "human_stool" "I" 10 24 TRUE
2010 "human_stool" "I" 11 24 TRUE
2011 "human_stool" "I" 14 24 TRUE
2012 "human_stool" "I" 13 24 TRUE
2013 "human_stool" "I" 11 24 TRUE
2014 "human_stool" "I" 9 24 TRUE
